Gene	Long_Over3Years	Short_Under3Years	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
RSPO2	11	24	0.2037037037037037	0.3037974683544304	1.1812646507266766	0.13854934406711736	1	-1	0.039472652686284776	2-sample test for equality of proportions with continuity correction	less
RTEL1	9	7	0.16666666666666666	0.08860759493670886	1.1828219415794134	0.8616088738720104	1	-1	0.19225978725474666	2-sample test for equality of proportions with continuity correction	less
RTFDC1	12	9	0.2222222222222222	0.11392405063291139	2.073416012267542	0.9250572627320537	1	-1	0.2339630323636188	2-sample test for equality of proportions with continuity correction	less
RTN4IP1	2	9	0.037037037037037035	0.11392405063291139	1.5886259793060995	0.10376127646073659	1	-1	0.011117108742413673	2-sample test for equality of proportions with continuity correction	less
RUNDC1	5	7	0.09259259259259259	0.08860759493670886	1.0813280912271527e-31	0.5000000000000001	1	-1	0.09148811971716386	2-sample test for equality of proportions with continuity correction	less
RUNDC3A	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
RUNX1T1	11	17	0.2037037037037037	0.21518987341772153	6.932612942698844e-31	0.49999999999999967	1	-1	0.11794441394053254	2-sample test for equality of proportions with continuity correction	less
RUSC1	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
RWDD1	1	5	0.018518518518518517	0.06329113924050633	0.6341828909044599	0.21291257023193438	1	-1	0.025046868482344137	2-sample test for equality of proportions with continuity correction	less
RXFP4	6	9	0.1111111111111111	0.11392405063291139	1.7401098597765112e-30	0.4999999999999995	1	-1	0.09168165152982442	2-sample test for equality of proportions with continuity correction	less
RXRG	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
RYR2	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
S100A1	8	7	0.14814814814814814	0.08860759493670886	0.6192415194641113	0.7843353591264639	1	-1	0.17046339427265683	2-sample test for equality of proportions with continuity correction	less
S100A10	7	8	0.12962962962962962	0.10126582278481013	0.05231792705957768	0.5904610487092641	1	-1	0.13759918991655223	2-sample test for equality of proportions with continuity correction	less
S100A11	7	8	0.12962962962962962	0.10126582278481013	0.05231792705957768	0.5904610487092641	1	-1	0.13759918991655223	2-sample test for equality of proportions with continuity correction	less
S100A12	7	8	0.12962962962962962	0.10126582278481013	0.05231792705957768	0.5904610487092641	1	-1	0.13759918991655223	2-sample test for equality of proportions with continuity correction	less
S100A13	8	7	0.14814814814814814	0.08860759493670886	0.6192415194641113	0.7843353591264639	1	-1	0.17046339427265683	2-sample test for equality of proportions with continuity correction	less
S100A14	8	7	0.14814814814814814	0.08860759493670886	0.6192415194641113	0.7843353591264639	1	-1	0.17046339427265683	2-sample test for equality of proportions with continuity correction	less
S100A16	8	7	0.14814814814814814	0.08860759493670886	0.6192415194641113	0.7843353591264639	1	-1	0.17046339427265683	2-sample test for equality of proportions with continuity correction	less
S100A2	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
S100A3	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
S100A4	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
S100A5	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
S100A6	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
S100A7	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
S100A7A	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
S100A7L2	7	7	0.12962962962962962	0.08860759493670886	0.22030039160530596	0.6805944348404714	1	-1	0.1483631381194289	2-sample test for equality of proportions with continuity correction	less
S100A8	7	8	0.12962962962962962	0.10126582278481013	0.05231792705957768	0.5904610487092641	1	-1	0.13759918991655223	2-sample test for equality of proportions with continuity correction	less
S100A9	7	8	0.12962962962962962	0.10126582278481013	0.05231792705957768	0.5904610487092641	1	-1	0.13759918991655223	2-sample test for equality of proportions with continuity correction	less
SAC3D1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SALL4	10	8	0.18518518518518517	0.10126582278481013	1.279786611812081	0.8710306425093919	1	-1	0.20283712322616576	2-sample test for equality of proportions with continuity correction	less
SAMD10	9	7	0.16666666666666666	0.08860759493670886	1.1828219415794134	0.8616088738720104	1	-1	0.19225978725474666	2-sample test for equality of proportions with continuity correction	less
SAMD12	18	23	0.3333333333333333	0.2911392405063291	0.10647577966102528	0.6279036763093202	1	-1	0.19269652246061642	2-sample test for equality of proportions with continuity correction	less
SAMD14	20	29	0.37037037037037035	0.3670886075949367	6.245241043780536e-31	0.5000000000000003	1	-1	0.14670844472978492	2-sample test for equality of proportions with continuity correction	less
SAMD7	6	6	0.1111111111111111	0.0759493670886076	0.1497052822690529	0.6505914198388156	1	-1	0.13649350392078036	2-sample test for equality of proportions with continuity correction	less
SAP30BP	9	17	0.16666666666666666	0.21518987341772153	0.22122098039671678	0.3190555816464281	1	-1	0.07994789351074844	2-sample test for equality of proportions with continuity correction	less
SARM1	10	20	0.18518518518518517	0.25316455696202533	0.5039963199650428	0.2388747086164755	1	-1	0.06607968279146317	2-sample test for equality of proportions with continuity correction	less
SART1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SBSN	0	6	0	0.0759493670886076	2.7128781348709756	0.04977062675336609	1	-1	-0.01133530838054056	2-sample test for equality of proportions with continuity correction	less
SBSPON	6	16	0.1111111111111111	0.20253164556962025	1.3360838062842277	0.12386288968122618	1	-1	0.026538703960324955	2-sample test for equality of proportions with continuity correction	less
SCAMP3	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
SCARNA20|ENSG00000251818.1	8	21	0.14814814814814814	0.26582278481012656	1.960540288487964	0.08072777368838671	1	-1	0.011960762329522256	2-sample test for equality of proportions with continuity correction	less
SCARNA20|ENSG00000251861.1	10	14	0.18518518518518517	0.17721518987341772	4.8014935426967155e-31	0.5000000000000002	1	-1	0.12798320443320998	2-sample test for equality of proportions with continuity correction	less
SCARNA20|ENSG00000252577.1	23	25	0.42592592592592593	0.31645569620253167	1.2256759586746087	0.8658751938889262	1	-1	0.26526864312730736	2-sample test for equality of proportions with continuity correction	less
SCARNA20|ENSG00000253060.1	5	8	0.09259259259259259	0.10126582278481013	9.97621015054558e-32	0.4999999999999999	1	-1	0.08559483663257109	2-sample test for equality of proportions with continuity correction	less
SCARNA24|ENSG00000252274.1	9	10	0.16666666666666666	0.12658227848101267	0.1571827629317081	0.6541181823961357	1	-1	0.1593311716501512	2-sample test for equality of proportions with continuity correction	less
SCARNA3	5	6	0.09259259259259259	0.0759493670886076	4.704389820596542e-4	0.5086522222403267	1	-1	0.11355258726295549	2-sample test for equality of proportions with continuity correction	less
SCARNA4|ENSG00000252808.1	6	9	0.1111111111111111	0.11392405063291139	1.7401098597765112e-30	0.4999999999999995	1	-1	0.09168165152982442	2-sample test for equality of proportions with continuity correction	less
SCCPDH	9	13	0.16666666666666666	0.16455696202531644	6.2479483925608235e-31	0.5000000000000003	1	-1	0.1122331272826437	2-sample test for equality of proportions with continuity correction	less
SCGB1B2P	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
SCGB2B2	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
SCML4	2	10	0.037037037037037035	0.12658227848101267	2.1372872779062844	0.0718779491926074	1	-1	6.976007617270075e-4	2-sample test for equality of proportions with continuity correction	less
SCN1B	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
SCN4A	18	24	0.3333333333333333	0.3037974683544304	0.028878460576772808	0.5674700159835014	1	-1	0.18068751528716281	2-sample test for equality of proportions with continuity correction	less
SCNM1	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SCPEP1	12	27	0.2222222222222222	0.34177215189873417	1.6727289663201776	0.09794670514686936	1	-1	0.023960863237821456	2-sample test for equality of proportions with continuity correction	less
SCRIB	12	17	0.2222222222222222	0.21518987341772153	1.7255966948123394e-31	0.5000000000000001	1	-1	0.1342459198958649	2-sample test for equality of proportions with continuity correction	less
SCRN2	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
SCRT1	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
SCXA	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
SCXB	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
SCYL1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SCYL3	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
SDC2	12	19	0.2222222222222222	0.24050632911392406	0.0013039610079017946	0.4855971647593355	1	-1	0.11943309083663489	2-sample test for equality of proportions with continuity correction	less
SDCBP	5	14	0.09259259259259259	0.17721518987341772	1.2483688857634005	0.13193212002950241	1	-1	0.026899062453019568	2-sample test for equality of proportions with continuity correction	less
SDCCAG8	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
SDE2	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
SDF2	14	22	0.25925925925925924	0.27848101265822783	0.0021449637212429843	0.4815300888631904	1	-1	0.12483145488231925	2-sample test for equality of proportions with continuity correction	less
SDHAP1	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
SDHC	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
SDK2	11	18	0.2037037037037037	0.22784810126582278	0.01377162478346456	0.453290335494714	1	-1	0.11040755853892265	2-sample test for equality of proportions with continuity correction	less
SDR16C5	3	13	0.05555555555555555	0.16455696202531644	2.644731554860335	0.05194685275097259	1	-1	-0.007756135913771334	2-sample test for equality of proportions with continuity correction	less
SDR16C6P	3	13	0.05555555555555555	0.16455696202531644	2.644731554860335	0.05194685275097259	1	-1	-0.007756135913771334	2-sample test for equality of proportions with continuity correction	less
SEBOX	10	20	0.18518518518518517	0.25316455696202533	0.5039963199650428	0.2388747086164755	1	-1	0.06607968279146317	2-sample test for equality of proportions with continuity correction	less
SEC14L1	8	14	0.14814814814814814	0.17721518987341772	0.042210531398295045	0.4186094915274259	1	-1	0.09290074266977602	2-sample test for equality of proportions with continuity correction	less
SEC16B	5	8	0.09259259259259259	0.10126582278481013	9.97621015054558e-32	0.4999999999999999	1	-1	0.08559483663257109	2-sample test for equality of proportions with continuity correction	less
SEC22B	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
SEC61A2	2	6	0.037037037037037035	0.0759493670886076	0.30865758321612763	0.28925255823245855	1	-1	0.04140968093924198	2-sample test for equality of proportions with continuity correction	less
SEC62	6	6	0.1111111111111111	0.0759493670886076	0.1497052822690529	0.6505914198388156	1	-1	0.13649350392078036	2-sample test for equality of proportions with continuity correction	less
SEC63	2	10	0.037037037037037035	0.12658227848101267	2.1372872779062844	0.0718779491926074	1	-1	6.976007617270075e-4	2-sample test for equality of proportions with continuity correction	less
SECTM1	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
SELE	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
SELENBP1	6	9	0.1111111111111111	0.11392405063291139	1.7401098597765112e-30	0.4999999999999995	1	-1	0.09168165152982442	2-sample test for equality of proportions with continuity correction	less
SELL	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
SELP	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
SELT	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
SELV	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
SEMA4A	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
SEMA6C	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SENP2	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
SENP5	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
SEPHS1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SEPT4	18	21	0.3333333333333333	0.26582278481012656	0.4172398593632546	0.7408412381315054	1	-1	0.2165817999043598	2-sample test for equality of proportions with continuity correction	less
SEPT9	9	13	0.16666666666666666	0.16455696202531644	6.2479483925608235e-31	0.5000000000000003	1	-1	0.1122331272826437	2-sample test for equality of proportions with continuity correction	less
SERP1	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
SERPINC1	6	7	0.1111111111111111	0.08860759493670886	0.017392027900994114	0.5524599363609181	1	-1	0.12592185170897882	2-sample test for equality of proportions with continuity correction	less
SERPINH1	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
SERPINI1	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
SERPINI2	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
SERTAD4	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SESN1	1	9	0.018518518518518517	0.11392405063291139	2.9387315186443006	0.0432393104223124	1	-1	-0.013728130376010561	2-sample test for equality of proportions with continuity correction	less
SETDB1	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
SETMAR	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SEZ6	13	25	0.24074074074074073	0.31645569620253167	0.5681962025316459	0.22548829451180402	1	-1	0.06858277558275097	2-sample test for equality of proportions with continuity correction	less
SF3B2	2	6	0.037037037037037035	0.0759493670886076	0.30865758321612763	0.28925255823245855	1	-1	0.04140968093924198	2-sample test for equality of proportions with continuity correction	less
SF3B4	7	10	0.12962962962962962	0.12658227848101267	2.2499367153248017e-31	0.5000000000000002	1	-1	0.10325043021397086	2-sample test for equality of proportions with continuity correction	less
SFRP1	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
SFT2D2	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
SFTA1P	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SGCA	19	29	0.35185185185185186	0.3670886075949367	3.373800481439578e-32	0.49999999999999994	1	-1	0.139222371251406	2-sample test for equality of proportions with continuity correction	less
SGK196	3	13	0.05555555555555555	0.16455696202531644	2.644731554860335	0.05194685275097259	1	-1	-0.007756135913771334	2-sample test for equality of proportions with continuity correction	less
SGK3	6	16	0.1111111111111111	0.20253164556962025	1.3360838062842277	0.12386288968122618	1	-1	0.026538703960324955	2-sample test for equality of proportions with continuity correction	less
SGK494	13	23	0.24074074074074073	0.2911392405063291	0.1968835638783769	0.3286240953773865	1	-1	0.09257069934690407	2-sample test for equality of proportions with continuity correction	less
SGSH	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SH2D1B	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
SH2D2A	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
SH3BP5L	9	13	0.16666666666666666	0.16455696202531644	6.2479483925608235e-31	0.5000000000000003	1	-1	0.1122331272826437	2-sample test for equality of proportions with continuity correction	less
SH3GL1P1	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
SHANK2	10	15	0.18518518518518517	0.189873417721519	5.680387806473166e-32	0.4999999999999999	1	-1	0.11326100804594137	2-sample test for equality of proportions with continuity correction	less
SHARPIN	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
SHC1	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
SHCBP1L	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
SHE	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
SHISA4	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
SHISA9	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
SI	1	6	0.018518518518518517	0.0759493670886076	1.1262599624941396	0.14428725195116773	1	-1	0.01572629074095186	2-sample test for equality of proportions with continuity correction	less
SIAH2	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
SIPA1	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SIPA1L2	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
SIRT5	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
SIRT7	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SKA2	20	25	0.37037037037037035	0.31645569620253167	0.2104607520351192	0.6767967446074461	1	-1	0.20767630817284624	2-sample test for equality of proportions with continuity correction	less
SKAP1	12	23	0.2222222222222222	0.2911392405063291	0.4704348335677454	0.24639359638842895	1	-1	0.07208107288702625	2-sample test for equality of proportions with continuity correction	less
SKIL	6	6	0.1111111111111111	0.0759493670886076	0.1497052822690529	0.6505914198388156	1	-1	0.13649350392078036	2-sample test for equality of proportions with continuity correction	less
SLA	18	21	0.3333333333333333	0.26582278481012656	0.4172398593632546	0.7408412381315054	1	-1	0.2165817999043598	2-sample test for equality of proportions with continuity correction	less
SLAMF1	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
SLAMF6	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SLAMF7	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
SLAMF8	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SLAMF9	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
SLC10A5	6	13	0.1111111111111111	0.16455696202531644	0.37541998749804656	0.27003231592153965	1	-1	0.060410886968651434	2-sample test for equality of proportions with continuity correction	less
SLC13A2	11	22	0.2037037037037037	0.27848101265822783	0.6023371016778192	0.2188438513626093	1	-1	0.06331976396437444	2-sample test for equality of proportions with continuity correction	less
SLC16A10	0	10	0	0.12658227848101267	5.682842831768684	0.0085657940353745	1	-1	-0.04946046948923481	2-sample test for equality of proportions with continuity correction	less
SLC16A3	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
SLC16A5	9	15	0.16666666666666666	0.189873417721519	0.012588088054182748	0.45533374303987	1	-1	0.10295597091264452	2-sample test for equality of proportions with continuity correction	less
SLC16A6	17	21	0.3148148148148148	0.26582278481012656	0.17536919831223613	0.6623082704496062	1	-1	0.19683478358136072	2-sample test for equality of proportions with continuity correction	less
SLC16A6P1	14	18	0.25925925925925924	0.22784810126582278	0.04395082012156909	0.5830274308016697	1	-1	0.17208816537853983	2-sample test for equality of proportions with continuity correction	less
SLC17A1	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
SLC17A9	8	5	0.14814814814814814	0.06329113924050633	1.7451033890511733	0.9067532546976271	1	-1	0.19184197915948276	2-sample test for equality of proportions with continuity correction	less
SLC19A2	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
SLC20A2	5	14	0.09259259259259259	0.17721518987341772	1.2483688857634005	0.13193212002950241	1	-1	0.026899062453019568	2-sample test for equality of proportions with continuity correction	less
SLC22A16	0	8	0	0.10126582278481013	4.164909341303329	0.020634810783116637	1	-1	-0.02984832891698476	2-sample test for equality of proportions with continuity correction	less
SLC22A20	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SLC25A10	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
SLC25A19	10	17	0.18518518518518517	0.21518987341772153	0.04120134484456587	0.41957488514103913	1	-1	0.1010993956018075	2-sample test for equality of proportions with continuity correction	less
SLC25A32	9	26	0.16666666666666666	0.3291139240506329	3.5676218940459457	0.02945831479686899	1	-1	-0.02635803450611468	2-sample test for equality of proportions with continuity correction	less
SLC25A39	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SLC25A44	6	9	0.1111111111111111	0.11392405063291139	1.7401098597765112e-30	0.4999999999999995	1	-1	0.09168165152982442	2-sample test for equality of proportions with continuity correction	less
SLC25A45	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
SLC26A11	9	12	0.16666666666666666	0.1518987341772152	2.5731296880398178e-31	0.5000000000000002	1	-1	0.13616906411860077	2-sample test for equality of proportions with continuity correction	less
SLC26A7	11	18	0.2037037037037037	0.22784810126582278	0.01377162478346456	0.453290335494714	1	-1	0.11040755853892265	2-sample test for equality of proportions with continuity correction	less
SLC26A9	7	14	0.12962962962962962	0.17721518987341772	0.24697828762306603	0.3096054203972005	1	-1	0.07118460334496521	2-sample test for equality of proportions with continuity correction	less
SLC27A3	8	8	0.14814814814814814	0.10126582278481013	0.29681611534855207	0.7070573251715092	1	-1	0.15962963904892524	2-sample test for equality of proportions with continuity correction	less
SLC29A2	4	7	0.07407407407407407	0.08860759493670886	1.8027815450601e-30	0.49999999999999944	1	-1	0.0787533361819812	2-sample test for equality of proportions with continuity correction	less
SLC2A2	6	6	0.1111111111111111	0.0759493670886076	0.1497052822690529	0.6505914198388156	1	-1	0.13649350392078036	2-sample test for equality of proportions with continuity correction	less
SLC2A4RG	9	7	0.16666666666666666	0.08860759493670886	1.1828219415794134	0.8616088738720104	1	-1	0.19225978725474666	2-sample test for equality of proportions with continuity correction	less
SLC30A1	6	14	0.1111111111111111	0.17721518987341772	0.6406442015276166	0.2117388093575528	1	-1	0.049193976251890065	2-sample test for equality of proportions with continuity correction	less
SLC30A10	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
SLC30A8	20	26	0.37037037037037035	0.3291139240506329	0.09340754200958602	0.6200554697254459	1	-1	0.19557296930855345	2-sample test for equality of proportions with continuity correction	less
