Gene	Long_Over3Years	Short_Under3Years	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
TACC3	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
TACO1	17	20	0.3148148148148148	0.25316455696202533	0.3389088752518343	0.7197701410603659	1	-1	0.20870230188975292	2-sample test for equality of proportions with continuity correction	less
TACR3	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
TACSTD2	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
TADA1	7	9	0.12962962962962962	0.11392405063291139	4.163561213490757e-6	0.5008140334319489	1	-1	0.12674020117752585	2-sample test for equality of proportions with continuity correction	less
TADA2A	13	23	0.24074074074074073	0.2911392405063291	0.1968835638783769	0.3286240953773865	1	-1	0.09257069934690407	2-sample test for equality of proportions with continuity correction	less
TADA3	2	3	0.037037037037037035	0.0379746835443038	1.925412687321595e-30	0.49999999999999944	1	-1	0.055118710943812405	2-sample test for equality of proportions with continuity correction	less
TAF11	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAF15	10	11	0.18518518518518517	0.13924050632911392	0.2222966967494922	0.6813522523485318	1	-1	0.1695363362884544	2-sample test for equality of proportions with continuity correction	less
TAF1A	5	10	0.09259259259259259	0.12658227848101267	0.10854175440548172	0.37090523720755764	1	-1	0.07101875810757252	2-sample test for equality of proportions with continuity correction	less
TAF1D	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
TAF2	18	23	0.3333333333333333	0.2911392405063291	0.10647577966102528	0.6279036763093202	1	-1	0.19269652246061642	2-sample test for equality of proportions with continuity correction	less
TAF3	3	5	0.05555555555555555	0.06329113924050633	1.6109761069113529e-31	0.49999999999999983	1	-1	0.0682584210450195	2-sample test for equality of proportions with continuity correction	less
TAF4	9	7	0.16666666666666666	0.08860759493670886	1.1828219415794134	0.8616088738720104	1	-1	0.19225978725474666	2-sample test for equality of proportions with continuity correction	less
TAF5L	6	12	0.1111111111111111	0.1518987341772152	0.1740513406759662	0.3382680345242111	1	-1	0.07154963839670148	2-sample test for equality of proportions with continuity correction	less
TAF6	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
TAF6L	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
TAF7	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAF8	2	2	0.037037037037037035	0.02531645569620253	6.418495392865267e-32	0.5000000000000001	1	-1	0.07474416947064619	2-sample test for equality of proportions with continuity correction	less
TAGAP	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAGLN2	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
TAGLN3	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
TAL1	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
TAL2	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAMM41	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
TANC1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TANC2	21	27	0.3888888888888889	0.34177215189873417	0.13823410195067226	0.644978548366799	1	-1	0.20274631795293668	2-sample test for equality of proportions with continuity correction	less
TAOK1	14	22	0.25925925925925924	0.27848101265822783	0.0021449637212429843	0.4815300888631904	1	-1	0.12483145488231925	2-sample test for equality of proportions with continuity correction	less
TAOK2	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
TAP1	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
TAP2	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
TAPBP	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TARBP1	7	14	0.12962962962962962	0.17721518987341772	0.24697828762306603	0.3096054203972005	1	-1	0.07118460334496521	2-sample test for equality of proportions with continuity correction	less
TARS	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
TARS2	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
TAS1R1	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
TAS2R1	2	3	0.037037037037037035	0.0379746835443038	1.925412687321595e-30	0.49999999999999944	1	-1	0.055118710943812405	2-sample test for equality of proportions with continuity correction	less
TAS2R10	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R13	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R14	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R19	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R20	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R30	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R31	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R42	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R43	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R46	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R50	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R64P	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R7	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R8	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAS2R9	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TASP1	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
TATDN1	17	22	0.3148148148148148	0.27848101265822783	0.06660776642933924	0.6018292707482895	1	-1	0.18492131272369894	2-sample test for equality of proportions with continuity correction	less
TATDN2	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
TATDN3	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
TAX1BP1	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
TAX1BP3	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TAZ	3	3	0.05555555555555555	0.0379746835443038	0.0029560628936853898	0.5216796854122239	1	-1	0.09545880583242145	2-sample test for equality of proportions with continuity correction	less
TBATA	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
TBC1D10A	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
TBC1D10B	2	2	0.037037037037037035	0.02531645569620253	6.418495392865267e-32	0.5000000000000001	1	-1	0.07474416947064619	2-sample test for equality of proportions with continuity correction	less
TBC1D10C	2	10	0.037037037037037035	0.12658227848101267	2.1372872779062844	0.0718779491926074	1	-1	6.976007617270075e-4	2-sample test for equality of proportions with continuity correction	less
TBC1D12	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TBC1D13	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
TBC1D15	0	3	0	0.0379746835443038	0.7290762078209336	0.19659139472775455	1	-1	0.012985235738759683	2-sample test for equality of proportions with continuity correction	less
TBC1D16	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
TBC1D17	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
TBC1D2	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TBC1D20	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TBC1D21	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
TBC1D22B	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
TBC1D23	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
TBC1D24	4	3	0.07407407407407407	0.0379746835443038	0.27063147887690786	0.698545757387426	1	-1	0.12015339356364246	2-sample test for equality of proportions with continuity correction	less
TBC1D27	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
TBC1D28	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
TBC1D29	9	13	0.16666666666666666	0.16455696202531644	6.2479483925608235e-31	0.5000000000000003	1	-1	0.1122331272826437	2-sample test for equality of proportions with continuity correction	less
